Name,SurName,Street,StreetNr,ZipCode,City,Legitimate,StartStreet,StartStreetNr,StartZipCode,StartCity,EndStreet,EndStreetNr,EndZipCode,EndCity,CorrectDelivery
34.0,34.0,36,76,80134,10.0,1,24,1,22222,1,24,1,80222,10.0,1
77.0,79.0,29,199,39165,8.0,1,24,1,22222,1,39,1,39222,8.0,0
55.0,-1.0,25,96,63123,6.0,1,24,1,22222,1,24,282,63222,6.0,0
42.0,44.0,12,0,65156,11.0,1,24,1,22222,1,24,1,65222,11.0,1
71.0,70.0,41,80,22136,1.0,1,24,1,22222,1,41,80,22136,1.0,1
87.0,90.0,20,79,39176,8.0,1,24,1,22222,1,24,1,39222,8.0,1
8.0,9.0,5,115,58129,3.0,1,24,1,22222,1,24,1,58222,3.0,1
46.0,47.0,13,65,30148,5.0,1,24,1,22222,1,24,1,30222,5.0,1
34.0,34.0,28,90,90178,15.0,1,24,1,22222,1,24,1,90222,15.0,1
2.0,-1.0,0,157,72147,12.0,1,24,1,22222,1,24,211,72222,12.0,0
73.0,75.0,34,87,70164,4.0,1,24,1,22222,1,24,1,70222,4.0,1
61.0,61.0,10,2,39168,8.0,1,24,1,22222,1,24,1,39222,8.0,1
22.0,22.0,4,93,11133,7.0,1,24,1,22222,1,24,107,11222,7.0,0
89.0,76.0,1,22,30146,5.0,1,24,1,22222,1,24,1,30222,5.0,1
77.0,-1.0,33,39,72146,12.0,1,24,1,22222,1,24,1,72222,12.0,1
34.0,34.0,40,129,63137,-1.0,1,24,1,22222,1,24,1,63222,-1.0,1
46.0,-1.0,38,13,97113,19.0,1,24,1,22222,1,24,230,97222,19.0,0
68.0,67.0,11,77,11146,7.0,1,24,1,22222,1,24,1,11222,7.0,1
47.0,83.0,28,176,58178,-1.0,1,24,1,22222,1,24,1,58222,-1.0,1
-1.0,7.0,16,173,75114,0.0,1,24,1,22222,1,24,1,75222,0.0,1
87.0,-1.0,45,156,55177,16.0,1,24,1,22222,1,5,1,55222,16.0,0
-1.0,40.0,33,173,80146,10.0,1,24,1,22222,1,24,1,80222,10.0,1
89.0,76.0,43,9,97146,19.0,1,24,1,22222,1,24,1,97222,19.0,1
17.0,17.0,7,110,75168,0.0,1,24,1,22222,1,24,1,75222,0.0,1
8.0,9.0,22,57,41125,13.0,1,24,1,22222,1,24,1,41222,13.0,1
-1.0,12.0,8,46,39157,8.0,1,24,1,22222,1,24,1,39222,8.0,1
18.0,18.0,34,139,60164,-1.0,1,24,1,22222,1,24,1,60222,-1.0,1
37.0,37.0,13,181,63148,6.0,1,24,1,22222,1,24,1,63222,6.0,1
65.0,64.0,4,24,75133,0.0,1,24,1,22222,1,24,1,75222,0.0,1
27.0,27.0,14,32,90126,15.0,1,24,1,22222,1,24,1,90222,15.0,1
63.0,63.0,1,181,21146,9.0,1,24,1,22222,1,24,1,21222,9.0,1
43.0,45.0,30,3,75136,0.0,1,24,1,22222,1,24,1,75222,0.0,1
33.0,33.0,26,135,65174,11.0,1,24,1,22222,1,24,1,65222,11.0,1
87.0,90.0,45,180,65177,11.0,1,24,1,22222,1,24,1,65222,11.0,1
51.0,99.0,35,63,11187,7.0,1,24,1,22222,1,24,163,11222,7.0,0
61.0,61.0,17,122,41175,13.0,1,24,1,22222,1,24,1,41222,13.0,1
46.0,47.0,30,133,90136,15.0,1,24,1,22222,1,24,1,90222,15.0,1
21.0,21.0,40,189,50137,14.0,1,24,1,22222,1,24,1,50222,14.0,1
59.0,59.0,3,83,30165,5.0,1,24,1,22222,1,24,1,30222,5.0,1
8.0,9.0,20,25,11176,7.0,1,24,1,22222,1,24,1,11222,7.0,1
55.0,54.0,33,198,50146,14.0,1,24,1,22222,1,24,29,50222,14.0,0
61.0,61.0,44,104,80178,10.0,1,24,1,22222,1,24,1,80222,10.0,1
69.0,68.0,5,174,30129,5.0,1,24,1,22222,1,35,1,30222,5.0,0
-1.0,84.0,2,184,85157,2.0,1,24,1,22222,1,24,1,85222,2.0,1
86.0,89.0,11,177,97146,19.0,1,24,1,22222,1,24,1,97222,19.0,1
69.0,-1.0,44,191,63178,6.0,1,24,1,22222,1,17,1,63222,6.0,0
48.0,48.0,5,185,21129,9.0,1,24,1,22222,1,39,1,21222,9.0,0
16.0,16.0,40,197,50137,14.0,1,24,1,22222,1,24,1,50222,14.0,1
1.0,1.0,20,9,75176,0.0,1,24,1,22222,1,24,1,70222,0.0,1
40.0,43.0,44,144,97178,19.0,1,24,1,22222,1,24,1,97222,19.0,1
15.0,15.0,11,28,75146,0.0,1,24,1,22222,1,24,79,75222,0.0,0
5.0,5.0,10,31,11168,7.0,1,24,1,22222,1,24,1,11222,7.0,1
50.0,49.0,32,170,85175,2.0,1,24,1,22222,1,24,1,85222,2.0,1
34.0,34.0,26,95,22174,1.0,1,24,1,22222,1,26,95,65222,1.0,1
71.0,70.0,9,99,22147,1.0,1,24,1,22222,1,9,99,22147,1.0,1
-1.0,61.0,19,141,60146,20.0,1,24,1,22222,1,24,1,60222,20.0,1
77.0,79.0,27,54,85167,2.0,1,24,1,22222,1,24,1,85222,2.0,1
14.0,14.0,38,169,35113,18.0,1,24,1,22222,1,24,1,35222,18.0,1
9.0,10.0,22,72,97125,19.0,1,24,1,22222,1,24,1,97222,19.0,1
19.0,19.0,17,12,41175,13.0,1,24,1,22222,1,30,1,41222,13.0,0
72.0,74.0,1,79,22146,1.0,1,24,1,25222,17,34,1,22222,1.0,0
94.0,72.0,45,140,90177,-1.0,1,24,1,25222,17,24,1,90222,-1.0,1
89.0,76.0,38,179,35113,18.0,1,24,1,25222,17,24,1,65222,18.0,1
13.0,-1.0,4,153,11133,7.0,1,24,1,25222,17,24,219,11222,7.0,0
84.0,86.0,18,33,25136,-1.0,1,24,1,25222,17,18,33,25136,-1.0,1
75.0,77.0,23,56,85174,2.0,1,24,1,25222,17,24,1,80222,2.0,1
24.0,24.0,0,71,65147,11.0,1,24,1,25222,17,24,1,65222,11.0,1
5.0,5.0,44,148,97178,19.0,1,24,1,25222,17,24,1,97222,19.0,1
37.0,37.0,26,98,25174,17.0,1,24,1,25222,17,26,98,25174,17.0,1
12.0,13.0,1,108,90146,15.0,1,24,1,25222,17,24,1,90222,15.0,1
48.0,48.0,23,61,39174,8.0,1,24,1,25222,17,24,1,39222,8.0,1
96.0,96.0,36,65,65134,11.0,1,24,1,25222,17,24,1,65222,11.0,1
17.0,17.0,2,177,11157,7.0,1,24,1,25222,17,10,1,11222,7.0,0
12.0,13.0,37,120,75165,0.0,1,24,1,25222,17,36,1,75222,0.0,0
51.0,99.0,38,45,21113,9.0,1,24,1,25222,17,24,1,21222,9.0,1
63.0,63.0,29,43,70165,4.0,1,24,1,25222,17,36,1,70222,4.0,0
74.0,87.0,42,11,70124,4.0,1,24,1,25222,17,24,1,70222,4.0,1
42.0,44.0,26,143,21174,9.0,1,24,1,25222,17,24,1,21222,9.0,1
-1.0,52.0,40,37,21137,9.0,1,24,1,25222,17,24,1,21222,9.0,1
50.0,49.0,39,55,80125,10.0,1,24,1,25222,17,24,1,80222,10.0,1
12.0,-1.0,36,102,22134,1.0,1,24,1,25222,17,24,1,22222,1.0,1
81.0,84.0,7,147,90168,15.0,1,24,1,25222,17,24,5,90222,15.0,0
17.0,17.0,31,47,22135,1.0,1,24,1,25222,17,24,64,22222,1.0,0
32.0,32.0,35,101,11187,7.0,1,24,1,25222,17,24,277,11222,7.0,0
52.0,50.0,3,36,41165,13.0,1,24,1,25222,17,24,1,41222,13.0,1
58.0,58.0,28,134,21178,9.0,1,24,1,25222,17,24,1,85222,9.0,1
59.0,59.0,37,158,58165,3.0,1,24,1,25222,17,24,1,58222,3.0,1
75.0,77.0,1,140,50146,14.0,1,24,1,25222,17,31,1,50222,14.0,0
90.0,91.0,42,186,70124,4.0,1,24,1,25222,17,24,1,70222,4.0,1
37.0,37.0,0,26,35147,18.0,1,24,1,25222,17,24,1,35222,18.0,1
98.0,98.0,14,48,63126,6.0,1,24,1,25222,17,24,1,63222,6.0,1
40.0,43.0,42,182,80124,10.0,1,24,1,25222,17,24,1,80222,10.0,1
48.0,48.0,26,118,63174,6.0,1,24,1,25222,17,24,1,63222,6.0,1
54.0,52.0,27,6,58167,3.0,1,24,1,25222,17,24,1,58222,3.0,1
82.0,73.0,32,101,80175,10.0,1,24,1,25222,17,24,1,80222,10.0,1
7.0,7.0,40,91,39137,8.0,1,24,1,25222,17,24,1,39222,8.0,1
27.0,27.0,26,73,75174,0.0,1,24,1,25222,17,24,1,21222,0.0,1
28.0,28.0,25,56,30123,5.0,1,24,1,25222,17,24,1,30222,5.0,1
-1.0,10.0,9,196,30147,5.0,1,24,1,25222,17,24,1,30222,5.0,1
70.0,69.0,37,93,70165,4.0,1,24,1,25222,17,24,1,70222,4.0,1
63.0,63.0,13,166,22148,1.0,1,24,1,25222,17,24,1,22222,1.0,1
28.0,28.0,16,63,58114,3.0,1,24,1,25222,17,31,1,58222,3.0,0
86.0,89.0,8,171,60157,20.0,1,24,1,25222,17,24,1,41222,20.0,1
82.0,73.0,18,109,75136,0.0,1,24,1,25222,17,24,1,75222,0.0,1
10.0,11.0,38,136,11113,7.0,1,24,1,25222,17,24,1,11222,7.0,1
9.0,10.0,11,24,22146,1.0,1,24,1,25222,17,24,1,22222,1.0,1
24.0,24.0,16,54,65114,11.0,1,24,1,25222,17,24,1,65222,11.0,1
23.0,23.0,22,48,25125,17.0,1,24,1,25222,17,22,48,25125,17.0,1
27.0,27.0,30,48,80136,10.0,1,24,1,25222,17,24,1,80222,10.0,1
19.0,19.0,31,153,85135,2.0,1,24,1,25222,17,24,1,85222,2.0,1
41.0,41.0,40,91,65137,11.0,1,24,1,25222,17,24,1,65222,11.0,1
51.0,99.0,42,81,30124,5.0,1,24,1,25222,17,24,1,30222,5.0,1
53.0,51.0,25,195,97123,19.0,1,24,1,25222,17,24,1,97222,19.0,1
11.0,12.0,15,32,22198,1.0,1,24,1,25222,17,24,1,22222,1.0,1
60.0,60.0,19,191,85146,2.0,1,24,1,25222,17,24,1,85222,2.0,1
66.0,65.0,7,22,30168,5.0,1,24,1,25222,17,24,1,70222,5.0,1
61.0,61.0,12,34,65156,11.0,1,24,1,25222,17,24,264,65222,11.0,0
61.0,-1.0,33,174,90146,15.0,1,24,1,25222,17,20,1,90222,15.0,0
26.0,26.0,20,63,80176,10.0,1,24,1,25222,17,24,1,80222,10.0,1
56.0,55.0,7,76,50168,14.0,1,24,1,25222,17,24,107,50222,14.0,0
82.0,73.0,21,58,72123,12.0,1,24,1,25222,17,24,254,72222,12.0,0
68.0,67.0,41,68,85136,2.0,1,24,1,25222,17,24,1,85222,2.0,1
44.0,38.0,0,146,21147,9.0,1,24,1,25222,17,24,1,21222,9.0,1
76.0,78.0,37,46,41165,13.0,1,24,1,25222,17,24,26,41222,13.0,0
61.0,61.0,27,156,63167,6.0,1,24,1,25222,17,24,1,63222,6.0,1
-1.0,61.0,22,12,65125,11.0,1,24,1,25222,17,24,1,65222,11.0,1
62.0,62.0,27,137,55167,16.0,1,24,1,25222,17,24,1,55222,16.0,1
9.0,10.0,45,163,65177,11.0,1,24,1,25222,17,24,1,65222,11.0,1
90.0,91.0,19,121,90146,15.0,1,24,1,25222,17,24,28,90222,15.0,0
37.0,37.0,2,14,25157,17.0,1,24,1,25222,17,2,14,25157,17.0,1
66.0,65.0,16,60,75114,0.0,1,24,1,25222,17,24,1,75222,0.0,1
7.0,7.0,35,193,39187,8.0,1,24,1,25222,17,24,1,39222,8.0,1
89.0,76.0,14,100,80126,10.0,1,24,1,25222,17,12,1,80222,10.0,0
44.0,38.0,7,177,30168,5.0,1,24,1,25222,17,24,1,30222,5.0,1
39.0,40.0,45,68,97177,19.0,1,24,1,25222,17,1,1,97222,19.0,0
75.0,77.0,35,182,11187,7.0,1,24,1,25222,17,24,1,11222,7.0,1
10.0,11.0,0,0,35147,18.0,1,24,1,25222,17,24,1,35222,18.0,1
51.0,99.0,20,129,58176,3.0,1,24,1,25222,17,24,1,58222,3.0,1
2.0,2.0,2,142,75157,0.0,1,24,1,25222,17,24,1,75222,0.0,1
76.0,78.0,32,155,21175,9.0,1,24,1,25222,17,24,1,21222,9.0,1
80.0,-1.0,16,117,55114,16.0,1,24,1,25222,17,24,1,55222,16.0,1
26.0,26.0,11,86,58146,3.0,1,24,1,25222,17,24,1,58222,3.0,1
48.0,48.0,9,151,58147,3.0,1,24,1,25222,17,24,1,58222,3.0,1
64.0,53.0,30,54,65136,11.0,1,24,1,25222,17,29,1,65222,11.0,0
5.0,5.0,21,140,63123,6.0,1,24,1,25222,17,24,1,63222,6.0,1
40.0,-1.0,19,169,80146,10.0,1,24,1,25222,17,24,1,80222,10.0,1
-1.0,31.0,33,29,30146,5.0,1,24,1,25222,17,24,1,30222,5.0,1
58.0,58.0,3,160,97165,19.0,1,24,1,25222,17,24,1,97222,19.0,1
19.0,19.0,11,8,90146,15.0,1,24,1,25222,17,24,1,90222,15.0,1
84.0,86.0,30,141,39136,8.0,1,24,1,25222,17,24,1,39222,8.0,1
15.0,15.0,5,98,70129,4.0,1,24,1,25222,17,24,1,70222,4.0,1
50.0,49.0,35,156,41187,13.0,1,24,1,25222,17,24,1,41222,13.0,1
14.0,14.0,8,26,85157,2.0,1,24,1,25222,17,24,1,85222,2.0,1
6.0,6.0,0,29,50147,14.0,1,24,1,25222,17,24,1,50222,14.0,1
29.0,29.0,25,156,97123,19.0,1,24,1,25222,17,24,1,97222,19.0,1
-1.0,77.0,17,35,11175,7.0,1,24,1,25222,17,0,1,11222,7.0,0
52.0,50.0,11,65,75146,0.0,1,24,1,25222,17,6,1,75222,0.0,0
6.0,6.0,26,110,21174,9.0,1,24,1,25222,17,24,1,21222,9.0,1
32.0,-1.0,13,176,63148,6.0,1,24,1,25222,17,24,1,55222,6.0,1
86.0,-1.0,27,197,72167,12.0,1,24,1,25222,17,24,1,72222,12.0,1
8.0,9.0,44,171,75178,0.0,1,24,1,25222,17,24,227,75222,0.0,0
83.0,85.0,29,69,35165,18.0,1,24,1,25222,17,24,1,39222,18.0,1
33.0,33.0,38,2,35113,18.0,1,24,1,25222,17,24,1,35222,18.0,1
-1.0,-1.0,36,10,11134,7.0,1,24,1,25222,17,24,1,11222,7.0,1
66.0,-1.0,10,81,11168,7.0,1,24,1,25222,17,35,1,11222,7.0,0
7.0,7.0,22,43,72125,12.0,1,24,1,25222,17,24,1,72222,12.0,1
15.0,15.0,11,81,21146,9.0,1,24,1,25222,17,24,1,21222,9.0,1
84.0,86.0,42,138,75124,0.0,1,24,1,25222,17,24,1,75222,0.0,1
68.0,67.0,21,3,25123,-1.0,1,24,1,25222,17,21,3,25123,-1.0,1
57.0,57.0,2,78,30157,5.0,1,24,1,25222,17,24,1,41222,5.0,1
95.0,-1.0,15,110,97198,19.0,1,24,1,25222,17,24,1,97222,19.0,1
53.0,51.0,35,123,60187,20.0,1,24,1,25222,17,24,21,60222,20.0,0
78.0,80.0,45,113,39177,8.0,1,24,1,25222,17,24,1,39222,8.0,1
65.0,64.0,44,64,70178,4.0,1,24,1,25222,17,24,1,70222,4.0,1
29.0,29.0,23,54,39174,-1.0,1,24,1,25222,17,24,1,39222,-1.0,1
81.0,84.0,18,172,22136,1.0,1,24,1,25222,17,24,1,39222,1.0,1
69.0,68.0,10,70,97168,19.0,1,24,1,25222,17,24,1,97222,19.0,1
91.0,-1.0,11,31,30146,5.0,1,24,1,25222,17,24,1,30222,5.0,1
28.0,28.0,5,31,85129,2.0,1,24,1,25222,17,24,1,85222,2.0,1
22.0,22.0,39,80,60125,20.0,1,24,1,25222,17,24,1,60222,20.0,1
40.0,43.0,19,98,39146,8.0,1,24,1,25222,17,24,1,39222,8.0,1
0.0,0.0,34,193,35164,18.0,1,24,1,25222,17,24,1,35222,18.0,1
79.0,81.0,14,106,80126,10.0,1,24,1,25222,17,24,1,80222,10.0,1
8.0,9.0,41,66,21136,9.0,1,24,1,25222,17,24,1,21222,9.0,1
44.0,38.0,11,131,11146,7.0,1,24,1,25222,17,24,1,11222,7.0,1
11.0,12.0,15,9,60198,20.0,1,24,1,25222,17,2,1,60222,20.0,0
75.0,77.0,13,179,97148,19.0,1,24,1,25222,17,24,1,97222,19.0,1
93.0,8.0,35,16,60187,20.0,1,24,1,25222,17,24,1,60222,20.0,1
45.0,46.0,19,73,65146,11.0,1,24,1,25222,17,24,1,65222,11.0,1
79.0,81.0,36,20,58134,-1.0,1,24,1,25222,17,24,1,58222,-1.0,1
3.0,3.0,39,63,35125,18.0,1,24,1,25222,17,24,1,35222,18.0,1
62.0,62.0,29,122,70165,4.0,1,24,1,25222,17,24,1,70222,4.0,1
15.0,15.0,32,50,72175,12.0,1,24,1,25222,17,24,1,72222,12.0,1
70.0,69.0,44,66,35178,18.0,1,24,1,25222,17,24,1,35222,18.0,1
85.0,88.0,42,191,58124,3.0,1,24,1,25222,17,24,1,58222,3.0,1
-1.0,67.0,6,104,75124,0.0,1,24,1,25222,17,24,1,75222,0.0,1
95.0,95.0,27,190,70167,4.0,1,24,1,25222,17,24,1,70222,4.0,1
66.0,65.0,30,14,63136,6.0,1,24,1,25222,17,24,1,63222,6.0,1
40.0,43.0,16,171,35114,18.0,1,24,1,25222,17,24,1,35222,18.0,1
26.0,26.0,33,164,25146,-1.0,1,24,1,25222,17,33,164,25146,-1.0,1
63.0,63.0,3,174,25165,17.0,1,24,1,25222,17,3,174,25165,17.0,1
88.0,-1.0,3,130,80165,10.0,1,24,1,25222,17,42,1,80222,10.0,0
18.0,18.0,32,150,35175,18.0,1,24,1,25222,17,24,1,35222,18.0,1
1.0,1.0,22,160,25125,-1.0,1,24,1,25222,17,22,160,25125,-1.0,1
74.0,87.0,10,99,90168,-1.0,1,24,1,25222,17,24,1,90222,-1.0,1
35.0,35.0,42,26,58124,3.0,1,24,1,25222,17,24,245,58222,3.0,0
3.0,3.0,37,44,75165,0.0,1,24,1,25222,17,24,1,75222,0.0,1
99.0,94.0,17,27,58175,3.0,1,24,1,25222,17,31,1,58222,3.0,0
74.0,87.0,32,81,65175,11.0,1,24,1,25222,17,24,1,65222,11.0,1
41.0,41.0,16,88,65114,11.0,1,24,1,25222,17,24,1,65222,11.0,1
9.0,10.0,33,194,97146,19.0,1,24,1,25222,17,24,1,97222,19.0,1
3.0,3.0,32,129,22175,1.0,1,24,1,25222,17,24,1,22222,1.0,1
14.0,-1.0,12,4,39156,8.0,1,24,1,25222,17,24,1,39222,8.0,1
58.0,58.0,39,89,75125,0.0,1,24,1,25222,17,24,1,75222,0.0,1
73.0,75.0,5,153,35129,18.0,1,24,1,25222,17,24,1,35222,18.0,1
92.0,93.0,41,120,63136,6.0,1,24,1,25222,17,24,1,63222,6.0,1
82.0,73.0,43,165,65146,-1.0,1,24,1,25222,17,24,1,65222,-1.0,1
91.0,92.0,30,60,97136,19.0,1,24,1,25222,17,24,1,97222,19.0,1
66.0,65.0,23,36,58174,3.0,1,24,1,25222,17,24,1,58222,3.0,1
8.0,9.0,10,135,41168,13.0,1,24,1,25222,17,24,1,41222,13.0,1
90.0,91.0,27,63,21167,-1.0,1,24,1,25222,17,24,1,21222,-1.0,1
32.0,32.0,31,95,25135,17.0,1,24,1,25222,17,31,95,25135,17.0,1
31.0,31.0,40,74,63137,6.0,1,24,1,25222,17,24,1,63222,6.0,1
51.0,99.0,20,157,80176,10.0,1,24,1,25222,17,24,1,80222,10.0,1
4.0,4.0,26,126,35174,18.0,1,24,1,25222,17,24,1,35222,18.0,1
-1.0,75.0,36,64,55134,16.0,1,24,1,25222,17,24,1,55222,16.0,1
55.0,54.0,13,168,39148,8.0,1,24,1,25222,17,24,1,39222,8.0,1
39.0,40.0,0,113,30147,5.0,1,24,1,25222,17,24,1,30222,5.0,1
-1.0,95.0,6,3,70124,4.0,1,24,1,25222,17,30,1,70222,4.0,0
40.0,43.0,4,57,75133,0.0,1,24,1,25222,17,24,1,75222,0.0,1
23.0,23.0,25,128,58123,3.0,1,24,1,25222,17,24,1,58222,3.0,1
88.0,71.0,35,144,35187,18.0,1,24,1,25222,17,24,1,35222,18.0,1
36.0,36.0,2,177,58157,-1.0,1,24,1,25222,17,24,1,58222,-1.0,1
24.0,-1.0,39,68,39125,8.0,1,24,1,25222,17,24,1,39222,8.0,1
29.0,29.0,12,88,25156,17.0,1,24,1,25222,17,12,88,25156,17.0,1
95.0,95.0,45,155,72177,12.0,1,24,1,25222,17,24,1,72222,12.0,1
54.0,52.0,15,85,39198,8.0,1,24,1,25222,17,32,1,39222,8.0,0
38.0,39.0,35,109,22187,1.0,1,24,1,25222,17,24,1,22222,1.0,1
62.0,62.0,26,1,72174,12.0,1,24,1,25222,17,24,1,72222,12.0,1
41.0,41.0,30,52,50136,14.0,1,24,1,25222,17,24,1,50222,14.0,1
70.0,69.0,6,2,30124,5.0,1,24,1,25222,17,24,238,30222,5.0,0
66.0,-1.0,10,162,70168,4.0,1,24,1,25222,17,8,1,70222,4.0,0
46.0,47.0,40,87,75137,0.0,1,24,1,25222,17,24,1,75222,0.0,1
30.0,30.0,11,16,60146,20.0,1,24,1,25222,17,24,1,60222,20.0,1
-1.0,30.0,32,12,41175,13.0,1,24,1,25222,17,24,1,41222,13.0,1
7.0,7.0,6,19,21124,9.0,1,24,1,25222,17,24,1,21222,9.0,1
61.0,61.0,1,184,35146,18.0,1,24,1,25222,17,24,1,35222,18.0,1
66.0,65.0,33,196,11146,7.0,1,24,1,25222,17,24,1,11222,7.0,1
75.0,77.0,14,190,21126,-1.0,1,24,1,25222,17,24,1,21222,-1.0,1
65.0,64.0,25,113,90123,15.0,1,24,1,25222,17,24,1,90222,15.0,1
-1.0,1.0,14,124,50126,14.0,1,24,1,25222,17,24,1,97222,14.0,1
55.0,54.0,9,19,72147,12.0,1,24,1,25222,17,24,1,72222,12.0,1
31.0,31.0,19,9,63146,6.0,1,24,1,25222,17,24,1,63222,6.0,1
20.0,20.0,36,139,65134,-1.0,1,24,1,25222,17,24,1,65222,-1.0,1
-1.0,-1.0,5,134,80129,10.0,1,24,1,25222,17,24,1,80222,10.0,1
83.0,85.0,17,21,39175,8.0,1,24,1,25222,17,44,1,39222,8.0,0
91.0,92.0,10,47,75168,0.0,1,24,1,25222,17,24,1,75222,0.0,1
61.0,61.0,40,141,58137,3.0,1,24,1,25222,17,16,1,58222,3.0,0
52.0,50.0,11,126,22146,1.0,1,24,1,25222,17,24,105,22222,1.0,0
-1.0,76.0,8,141,35157,18.0,1,24,1,25222,17,24,1,35222,18.0,1
58.0,58.0,40,117,60137,20.0,1,24,1,25222,17,24,1,60222,20.0,1
75.0,77.0,22,93,30125,5.0,1,24,1,25222,17,24,1,30222,5.0,1
66.0,65.0,8,112,97157,19.0,1,24,1,25222,17,24,1,97222,19.0,1
61.0,-1.0,1,83,55146,16.0,1,24,1,25222,17,24,1,55222,16.0,1
50.0,49.0,0,120,21147,9.0,1,24,1,25222,17,24,1,21222,9.0,1
26.0,26.0,30,191,97136,19.0,1,24,1,25222,17,24,1,97222,19.0,1
-1.0,50.0,31,37,72135,12.0,1,24,1,25222,17,24,1,72222,12.0,1
4.0,4.0,44,130,65178,11.0,1,24,1,25222,17,24,1,65222,11.0,1
92.0,93.0,32,199,11175,7.0,1,24,1,25222,17,24,1,11222,7.0,1
97.0,97.0,19,50,65146,11.0,1,24,1,25222,17,24,1,65222,11.0,1
-1.0,44.0,44,65,80178,-1.0,1,24,1,25222,17,24,1,80222,-1.0,1
54.0,52.0,25,129,85123,2.0,1,24,1,25222,17,24,1,21222,2.0,1
95.0,95.0,28,166,90178,15.0,1,24,1,25222,17,24,1,90222,15.0,1
59.0,59.0,40,190,63137,6.0,1,24,1,25222,17,24,1,63222,6.0,1
52.0,-1.0,18,65,60136,20.0,1,24,1,25222,17,24,1,60222,20.0,1
32.0,32.0,36,43,75134,0.0,1,24,1,25222,17,24,1,75222,0.0,1
30.0,30.0,43,169,25146,17.0,1,24,1,25222,17,43,169,25146,17.0,1
44.0,38.0,21,85,39123,8.0,1,24,1,25222,17,24,1,39222,8.0,1
36.0,36.0,4,150,25133,17.0,1,24,1,25222,17,4,150,25133,17.0,1
79.0,81.0,25,192,85123,2.0,1,24,1,25222,17,24,1,85222,2.0,1
82.0,73.0,45,44,21177,9.0,1,24,1,25222,17,24,1,21222,9.0,1
82.0,73.0,17,98,11175,7.0,1,24,1,25222,17,24,149,11222,7.0,0
-1.0,68.0,5,154,97129,19.0,1,24,1,25222,17,24,1,97222,19.0,1
42.0,44.0,19,97,22146,1.0,1,24,1,25222,17,24,1,22222,1.0,1
81.0,84.0,14,93,90126,15.0,1,24,1,25222,17,24,1,90222,15.0,1
59.0,59.0,40,139,41137,13.0,1,24,1,25222,17,24,1,41222,13.0,1
19.0,19.0,1,129,97146,19.0,1,24,1,25222,17,24,1,97222,19.0,1
46.0,47.0,44,106,11178,7.0,1,24,1,25222,17,24,1,11222,7.0,1
76.0,78.0,26,93,90174,15.0,1,24,1,25222,17,24,1,90222,15.0,1
19.0,19.0,32,162,30175,5.0,1,24,1,25222,17,24,1,30222,5.0,1
88.0,71.0,31,36,50135,14.0,1,24,1,25222,17,24,1,21222,14.0,1
32.0,32.0,36,148,60134,20.0,1,24,1,25222,17,24,1,21222,20.0,1
88.0,71.0,32,91,41175,13.0,1,24,1,25222,17,24,187,41222,13.0,0
88.0,71.0,40,123,39137,8.0,1,24,1,25222,17,24,1,39222,8.0,1
-1.0,52.0,19,183,50146,14.0,1,24,1,25222,17,39,1,50222,14.0,0
55.0,54.0,15,159,30198,5.0,1,24,1,25222,17,24,1,30222,5.0,1
8.0,9.0,22,73,41125,13.0,1,24,1,25222,17,24,1,41222,13.0,1
36.0,36.0,20,55,85176,2.0,1,24,1,25222,17,24,1,85222,2.0,1
34.0,34.0,10,58,41168,13.0,1,24,1,25222,17,24,147,41222,13.0,0
83.0,85.0,18,75,21136,9.0,1,24,1,25222,17,24,1,21222,9.0,1
17.0,17.0,10,123,63168,6.0,1,24,1,25222,17,24,1,63222,6.0,1
-1.0,10.0,7,47,75168,0.0,1,24,1,25222,17,24,168,75222,0.0,0
51.0,99.0,22,136,50125,14.0,1,24,1,25222,17,24,1,50222,14.0,1
52.0,50.0,23,34,97174,19.0,1,24,1,25222,17,24,1,97222,19.0,1
53.0,51.0,20,47,65176,11.0,1,24,1,25222,17,24,1,75222,11.0,1
77.0,79.0,3,21,80165,10.0,1,24,1,25222,17,24,166,80222,10.0,0
35.0,35.0,40,151,85137,2.0,1,24,1,25222,17,24,1,85222,2.0,1
8.0,9.0,41,98,60136,20.0,1,24,1,25222,17,24,1,60222,20.0,1
31.0,31.0,0,123,41147,13.0,1,24,1,25222,17,24,1,41222,13.0,1
24.0,24.0,40,186,21137,9.0,1,24,1,25222,17,24,1,21222,9.0,1
42.0,44.0,27,166,72167,12.0,1,24,1,25222,17,24,1,72222,12.0,1
21.0,21.0,40,30,70137,4.0,1,24,1,25222,17,24,1,70222,4.0,1
16.0,16.0,40,163,39137,8.0,1,24,1,25222,17,24,1,39222,8.0,1
-1.0,52.0,21,20,80123,10.0,1,24,1,25222,17,24,1,80222,10.0,1
64.0,53.0,10,179,75168,0.0,1,24,1,25222,17,24,1,75222,0.0,1
16.0,16.0,3,156,97165,-1.0,1,24,1,25222,17,24,1,97222,-1.0,1
33.0,33.0,34,25,72164,12.0,1,24,1,25222,17,24,1,72222,12.0,1
83.0,85.0,45,32,90177,15.0,1,24,1,25222,17,24,1,50222,15.0,1
91.0,92.0,30,42,25136,17.0,1,24,1,25222,17,30,42,25136,17.0,1
96.0,96.0,17,115,63175,6.0,1,24,1,25222,17,24,1,75222,6.0,1
58.0,58.0,28,134,21178,9.0,1,24,1,25222,17,24,1,21222,9.0,1
